audio_id	annotators	worst_score	Top-level (general_label_type)	Top-level (not including correct)	Top-level (not including correct, run-on, or contractions)	CORRECT+RUNONs+CONTRACTIONs	Phonological specifics combined	Orthographic specifics combined	Grammatical specifics combined	Structural specifics combined	Visual specifics combined	Disfluency specifics combined	All specifics combined	Intended word	Produced word	Mispronunciation IPA	Individual Top: Correct	Individual Top: Phonological Error	Individual Top: Orthographic Error	Individual Top: Grammatical Error	Individual Top: Structural Error	Individual Top: Visual Tracking Error	Individual Top: Disfluency Error	Individual Top: Whispering	Individual Top: Run-on	Individual Top: Contraction/Shortening	Individual Top: Unintelligible	Individual Top: Self Response	Individual Top: Other	Individual Phono Spec: Consonant Substitution	Individual Phono Spec: Vowel Substitution	Individual Phono Spec: Consonant Omission	Individual Phono Spec: Vowel Omission	Individual Phono Spec: Consonant Insertion	Individual Phono Spec: Vowel Insertion	Individual Phono Spec: Misplaced Stress	Individual Ortho Spec: Letter Reversal	Individual Ortho Spec: Left Right Tracking Substitution	Individual Ortho Spec: Phonological Substitution	Individual Ortho Spec: Contextual Substitution	Individual Ortho Spec: Unrelated Substitution	Individual Gram Spec: Omission	Individual Gram Spec: Substitution	Individual Gram Spec: Insertion	Individual Struct Spec: Word Omission	Individual Struct Spec: Word Insertion	Individual Visual Spec: Skip Line	Individual Visual Spec: Backtrack	Individual Visual Spec: Wrong Order	Individual Disfluency Spec: Stutter	Individual Disfluency Spec: Word Repetition	Individual Disfluency Spec: Repair	Individual Disfluency Spec: Broken Word	Individual Disfluency Spec: Prolongation	Individual Disfluency Spec: Interjection	Individual Disfluency Spec: Parent Correction	Individual Disfluency Spec: Parental Aid
https://2025storiza.michaelbennie.org/audio_clips/57.3_end_62.0_uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_xP4niRrD0ao43XC2XX2t_1742240559.mp3	claire.kuntz,hamern	-0.014702	0.899866	-0.008949	NaN	0.899345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.999648	NaN	NaN	0.885412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.014702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/160.2_end_172.4_uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_WmRXbqI5CWDvZvwjQQzO_1741134602.mp3	claire.kuntz,emilianapulido	-0.014088	0.632022	0.423016	0.894160	0.592276	0.845848	NaN	0.998763	NaN	NaN	1.000000	0.893182	0.999262	0.999084	0.849192	0.511759	0.999153	0.608859	0.998717	NaN	NaN	1.000000	NaN	0.023526	NaN	NaN	NaN	NaN	1.000000	1.000000	0.997590	NaN	1.000000	-0.014088	NaN	NaN	NaN	NaN	NaN	NaN	0.997758	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/88.9_end_212.9_uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_p6cLdVe7UtbfmSNky9ER_1743455830.mp3	evanhalperin,rose.m	-0.012952	0.682336	0.446253	0.461860	0.847592	0.404925	NaN	NaN	NaN	NaN	0.517601	0.424142	0.930017	NaN	0.187499	0.845699	0.478514	NaN	NaN	NaN	NaN	0.483980	-0.012952	NaN	NaN	NaN	NaN	NaN	0.911470	0.225291	0.709556	0.369498	NaN	0.621230	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.601133	NaN	0.819742	0.694221	0.399493	-0.008100	0.467959	0.999268
https://2025storiza.michaelbennie.org/audio_clips/61.3_end_68.0_uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_50YLxFXG6ZlS1xBYeDyY_1741219844.mp3	claire.kuntz,landonturner	-0.011995	0.837305	0.727691	0.720159	0.898503	NaN	NaN	NaN	NaN	0.997743	0.000000	0.717944	0.938603	0.997888	NaN	0.902043	NaN	NaN	NaN	NaN	0.997783	-0.007887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.997706	NaN	NaN	-0.011995	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/5.8_end_12.8_uid_aKXkeU8QguUwr1lDK1mxXri9hqN2_sid_sn7xe4SO3wbbvwXSbzcB_1741732311.mp3	claire.kuntz,rose.m	-0.010380	0.918873	0.646463	0.993090	0.909657	0.992974	NaN	NaN	NaN	NaN	NaN	0.992549	0.995959	0.993109	0.992862	0.897119	0.993173	0.993122	NaN	NaN	NaN	NaN	NaN	-0.010380	NaN	NaN	NaN	NaN	0.992984	0.992859	0.992860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/3.8_end_6.9_uid_ovpeape9PZbAq7VLrirwGOYrvsh1_sid_6fnfuvblTgmIO9N12dX6_1742390146.mp3	claire.kuntz,landonturner	-0.008943	0.899367	0.645172	0.660378	0.999975	1.000000	NaN	NaN	NaN	NaN	0.230847	0.304188	0.999985	NaN	0.337614	0.999975	1.000000	NaN	NaN	NaN	NaN	0.583448	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.008943	0.162684	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/5.8_end_14.5_uid_FojhPyqH69TyqkGfzc6ZwW0tn2C2_sid_MZXCxGtW5st5dLkCO1q8_1741737208.mp3	claire.kuntz,evanhalperin	-0.003797	0.934143	0.868438	0.870086	1.000000	0.611167	NaN	NaN	NaN	NaN	1.000000	0.871851	1.000000	1.000000	0.644991	1.000000	0.603611	1.000000	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	-0.003797	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	1.000000	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/1.8_end_5.3_uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_BYCoT5b02IreYi4dCGrh_1743544924.mp3	hamern,rose.m	0.000000	0.905855	0.660262	1.000000	0.885700	1.000000	NaN	NaN	NaN	NaN	NaN	1.000000	0.999792	1.000000	1.000000	0.877507	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/220.8_end_249.9_uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_WFBJxSGh2uCXWoF0Nr92_1742511762.mp3	evanhalperin,rose.m	0.000000	0.994491	0.991472	0.994666	0.995221	0.735390	NaN	NaN	NaN	NaN	0.994616	0.817053	0.995902	0.999778	0.725937	0.996082	0.999160	0.999782	NaN	NaN	NaN	0.994286	NaN	0.983373	NaN	NaN	NaN	NaN	NaN	0.999121	0.998635	0.998647	0.999765	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.999773	NaN	NaN	NaN	0.998549	0.985640
https://2025storiza.michaelbennie.org/audio_clips/23.2_end_34.5_uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_fekXGLlqzU2WnyoByMnJ_1743542906.mp3	evanhalperin,rose.m	0.000000	0.883747	0.681630	0.669480	0.877164	0.621060	NaN	NaN	NaN	NaN	0.999967	0.679979	0.998631	0.000000	0.184553	0.877754	0.570614	0.000000	NaN	NaN	NaN	0.999970	NaN	NaN	NaN	NaN	NaN	NaN	0.999979	NaN	0.571852	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.999967	0.999964	0.999970	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/31.4_end_37.7_uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_ujKXyBlmQlDqdJspmTTx_1742944450.mp3	claire.kuntz,rose.m	0.000000	0.780482	0.575674	0.564021	0.849881	0.653564	NaN	NaN	NaN	NaN	0.656210	0.564694	1.000000	0.000000	0.651206	0.851634	0.639811	NaN	NaN	NaN	NaN	0.641203	NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	0.650656	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	1.000000	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/65.6_end_77.3_uid_d4lLmJzVbJaLpyCuafResXOry3t2_sid_hbmmfiDEZKXiVCftbZpM_1741968872.mp3	claire.kuntz,ghineae	0.000000	1.000000	1.000000	1.000000	1.000000	0.717396	NaN	NaN	NaN	NaN	1.000000	0.717721	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	1.000000	1.000000	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/9.1_end_13.0_uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_50YLxFXG6ZlS1xBYeDyY_1741219844.mp3	claire.kuntz,landonturner	0.000000	0.902790	0.000000	NaN	0.902537	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.997560	NaN	NaN	0.895967	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.9_end_22.2_uid_HGLxgWVfJZWhAsqMf761d40h3eQ2_sid_tSrnapQ6hgyliWaApJ36_1743467290.mp3	claire.kuntz,rose.m	0.168206	0.803038	0.168206	0.207617	1.000000	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	1.000000	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	0.231503	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/18.6_end_24.3_uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_k23UwEyVvFJZPFemhezx_1743457124.mp3	claire.kuntz,rose.m	0.215727	1.000000	1.000000	1.000000	1.000000	1.000000	NaN	1.000000	NaN	NaN	1.000000	1.000000	1.000000	0.215727	0.666478	1.000000	1.000000	NaN	1.000000	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/20.7_end_27.9_uid_MxRr8Ht6WZT2EokHSRsT2U2Pq3h1_sid_2QdszNsHLvc54XK7PI9w_1742333475.mp3	claire.kuntz,rose.m	0.220803	0.744372	0.497538	0.475396	0.603173	0.220803	NaN	1.000000	NaN	NaN	1.000000	0.488605	1.000000	1.000000	0.355847	0.589930	0.273270	NaN	1.000000	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	0.233049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000
https://2025storiza.michaelbennie.org/audio_clips/60.8_end_68.8_uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ijc2o9nBpUXrpIawXdF4_1743377134.mp3	claire.kuntz,emilianapulido	0.303614	0.827776	0.303614	NaN	0.834771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	0.774539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.514061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.5_end_4.9_uid_xxUUDYlSFESUIRvPTLDLReqO44G3_sid_Ghzut1tFF70il3mOLP49_1741822392.mp3	claire.kuntz,rose.m	0.354319	0.993421	1.000000	1.000000	0.992554	1.000000	NaN	1.000000	NaN	NaN	NaN	1.000000	0.996295	1.000000	0.354319	0.992559	1.000000	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/102.7_end_119.5_uid_xxUUDYlSFESUIRvPTLDLReqO44G3_sid_Ghzut1tFF70il3mOLP49_1741822392.mp3	claire.kuntz,rose.m	0.412323	0.866437	0.705064	0.703355	0.950821	0.572376	NaN	0.986701	NaN	NaN	0.820875	0.617004	0.988804	0.550774	0.567665	0.950428	0.862427	0.613777	0.986423	NaN	NaN	0.779234	NaN	NaN	NaN	NaN	NaN	NaN	0.642190	0.486346	0.749596	0.994455	0.412323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.986693	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.991113	0.998999	0.715883	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.1_end_18.1_uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632.mp3	claire.kuntz,rose.m	0.452436	0.830809	0.623313	0.597216	0.999838	1.000000	NaN	NaN	NaN	NaN	1.000000	1.000000	0.999906	NaN	1.000000	0.999841	1.000000	NaN	NaN	NaN	NaN	0.452436	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/76.5_end_80.9_uid_l10DBTU0vaSPzKuDElOBDPPpe2H3_sid_UXmFvM0sP6oqoju4OD80_1742653424.mp3	claire.kuntz,rose.m	0.464704	1.000000	1.000000	1.000000	1.000000	1.000000	NaN	NaN	NaN	NaN	1.000000	1.000000	1.000000	0.469673	0.464704	1.000000	1.000000	1.000000	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/78.1_end_87.0_uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_NgaO9D2P5AKhZ1oZBupY_1742421508.mp3	lamanjennifer,rose.m	0.479874	0.989803	1.000000	1.000000	0.988617	1.000000	NaN	NaN	NaN	NaN	NaN	1.000000	0.993430	NaN	0.479874	0.985115	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/41.9_end_45.8_uid_Gt0cspsUtRSvEXXHZKUWlVAfyVq2_sid_qHzKNFpdgsms0EFSXokQ_1742606923.mp3	claire.kuntz,ghineae	0.486585	0.886690	0.608047	0.588599	0.874727	0.536414	NaN	0.996253	NaN	NaN	NaN	0.542441	0.999702	0.996316	0.596395	0.865190	0.501213	NaN	0.997147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.486585	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.996213	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/63.1_end_71.0_uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_8sraqBTHXNRWlPEsIVVs_1741312064.mp3	claire.kuntz,rose.m	0.527188	0.915612	0.731995	0.741303	1.000000	1.000000	NaN	1.000000	NaN	NaN	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	NaN	1.000000	NaN	NaN	0.527188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/56.3_end_60.3_uid_WXRuAJyMuAViHCpYPRVffOrexB03_sid_Ttc81IXIedFGPCeX9A2y_1741217243.mp3	evanhalperin,rose.m	0.537311	0.766078	0.704150	0.705614	0.572493	0.993575	NaN	NaN	NaN	0.994310	0.699816	0.728724	0.997405	0.993917	0.993749	0.537311	0.993967	NaN	NaN	NaN	0.994378	0.646856	NaN	NaN	NaN	NaN	NaN	NaN	0.993655	0.993453	0.993550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.994285	NaN	NaN	NaN	0.993054	NaN	0.592469	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.6_end_4.7_uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_DHkzC6iHwVqz1EYkGumN_1743544680.mp3	claire.kuntz,rose.m	0.575125	0.870025	0.625116	0.595358	0.856057	0.624195	NaN	NaN	NaN	NaN	NaN	0.627052	0.999652	0.998512	0.630540	0.862304	0.606950	0.998438	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.575125	0.998583	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/35.8_end_38.2_uid_sHl4il5Li8NKe5aMecUSJyXBFco2_sid_ke09jdLvzmtmF4LOguMg_1742064389.mp3	claire.kuntz,rose.m	0.580840	0.917518	0.828350	0.830509	0.857167	0.611290	NaN	NaN	NaN	NaN	1.000000	0.825758	1.000000	NaN	0.615427	0.857558	0.580840	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.584915	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/12.8_end_21.6_uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_p6XNcnqG8pfuIOhP5p97_1742244670.mp3	evanhalperin,rose.m	0.594073	0.932068	0.625675	NaN	0.932501	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.989680	NaN	NaN	0.925106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.594073	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/16.5_end_23.1_uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_2r0KTzHJ1z29iYVj6xTe_1741215438.mp3	evanhalperin,rose.m	0.596376	0.890332	0.763093	0.999444	0.876827	0.999476	NaN	NaN	NaN	NaN	NaN	0.999492	0.998262	NaN	0.999495	0.835102	0.999465	NaN	NaN	NaN	NaN	NaN	NaN	0.596376	NaN	NaN	NaN	NaN	0.999951	NaN	0.999089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/64.8_end_89.2_uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_5MQZoq9AQEsDcN4s2Te5_1742342125.mp3	emilianapulido,rose.m	0.688247	0.878447	0.823873	0.815266	0.992981	0.992269	NaN	0.987425	NaN	NaN	0.988794	0.989182	0.989148	0.992043	0.992123	0.992822	0.991668	0.992586	0.986202	NaN	NaN	0.688247	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.992468	NaN	NaN	0.989161	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.989314	NaN	NaN	NaN	NaN	NaN	0.999805	0.998592	0.988400	0.999677	0.974076	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/55.5_end_64.6_uid_aKXkeU8QguUwr1lDK1mxXri9hqN2_sid_gbbMMkjwQ3IIargLKNV0_1741732628.mp3	claire.kuntz,ghineae	0.692333	1.000000	1.000000	1.000000	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	0.692333	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/95.1_end_130.0_uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_ub705UaRuZ1OeHvl4pH6_1742947635.mp3	claire.kuntz,rose.m	0.708657	1.000000	1.000000	1.000000	1.000000	1.000000	NaN	NaN	NaN	NaN	1.000000	1.000000	1.000000	0.708657	1.000000	1.000000	1.000000	1.000000	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	1.000000	1.000000	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/55.0_end_67.2_uid_eyem3EvRZrZsMzdS2HOEHLIsGTs1_sid_Gi6CTd0h6i7rPtveJk1O_1742516188.mp3	claire.kuntz,rose.m	0.782552	1.000000	1.000000	1.000000	1.000000	1.000000	NaN	1.000000	NaN	NaN	1.000000	1.000000	1.000000	1.000000	0.782552	1.000000	1.000000	1.000000	1.000000	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/6.4_end_11.7_uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_i0N0h2MnD3ZE7yMVZqn3_1742248902.mp3	claire.kuntz,landonturner	0.896781	1.000000	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.896781	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/13.1_end_20.3_uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_ziOEGkA06qYTNZQcETiA_1742517700.mp3	claire.kuntz,landonturner	0.959406	0.959406	NaN	NaN	0.963734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.980401	NaN	NaN	0.962015	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/54.6_end_56.9_uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_6jmTq8Go3LLM6BJBddqS_1742430691.mp3	claire.kuntz,isabelapizarro	0.967827	0.978001	0.986938	0.986546	0.968125	0.987928	NaN	NaN	NaN	NaN	NaN	0.988830	0.979042	NaN	0.988022	0.967827	0.985029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.987569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/46.1_end_49.3_uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_P6kAd6A5SfFBLSW9pJpN_1741135137.mp3	evanhalperin,rose.m	0.975573	0.976180	0.975573	0.976846	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.984976	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.975854	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
