audio_id	uid	total_duration
195798475	mHWscHBXcoabM7fdw88AliGuPWw1	4.4626491803278725
195798476	mHWscHBXcoabM7fdw88AliGuPWw1	6.80395253617754
195798477	mHWscHBXcoabM7fdw88AliGuPWw1	11.66451972353478
195798478	mHWscHBXcoabM7fdw88AliGuPWw1	11.516433351810193
195798479	mHWscHBXcoabM7fdw88AliGuPWw1	9.732483665826635
195798480	u2hytH2KWIS6ewdShfEZisygqIo2	15.64559912825738
195798481	u2hytH2KWIS6ewdShfEZisygqIo2	11.647511025006718
195798482	u2hytH2KWIS6ewdShfEZisygqIo2	8.651061984164869
195798483	u2hytH2KWIS6ewdShfEZisygqIo2	10.205175574161984
195798484	u2hytH2KWIS6ewdShfEZisygqIo2	3.2112339093912112
195798485	u2hytH2KWIS6ewdShfEZisygqIo2	7.73391487215865
195798486	u2hytH2KWIS6ewdShfEZisygqIo2	7.37302391079497
195798487	u2hytH2KWIS6ewdShfEZisygqIo2	11.737780852917851
195798488	1w0NU0CL8KMbltxDo7mrkTKhgpD2	7.980104606654041
195798489	1w0NU0CL8KMbltxDo7mrkTKhgpD2	6.542885277613227
195798490	1w0NU0CL8KMbltxDo7mrkTKhgpD2	4.437629500338527
195798491	1w0NU0CL8KMbltxDo7mrkTKhgpD2	2.654523220508562
195798492	1w0NU0CL8KMbltxDo7mrkTKhgpD2	3.408973662226906
195798493	1w0NU0CL8KMbltxDo7mrkTKhgpD2	7.990309657587581
195798494	1w0NU0CL8KMbltxDo7mrkTKhgpD2	9.79022246481405
195798495	1w0NU0CL8KMbltxDo7mrkTKhgpD2	9.34926640886421
195798496	1w0NU0CL8KMbltxDo7mrkTKhgpD2	6.165368337727031
195798497	1w0NU0CL8KMbltxDo7mrkTKhgpD2	4.962439351075901
195798498	1w0NU0CL8KMbltxDo7mrkTKhgpD2	7.362642847675971
195798499	1w0NU0CL8KMbltxDo7mrkTKhgpD2	10.169732459447829
195798500	1w0NU0CL8KMbltxDo7mrkTKhgpD2	6.58445598485568
195798501	1w0NU0CL8KMbltxDo7mrkTKhgpD2	3.1499016792025714
195798502	1w0NU0CL8KMbltxDo7mrkTKhgpD2	4.658224100316403
195798503	1w0NU0CL8KMbltxDo7mrkTKhgpD2	4.983336385979243
195798504	1w0NU0CL8KMbltxDo7mrkTKhgpD2	5.970961322661452
195798505	1w0NU0CL8KMbltxDo7mrkTKhgpD2	7.866603693996382
195798506	1w0NU0CL8KMbltxDo7mrkTKhgpD2	12.938178834178416
195798507	1w0NU0CL8KMbltxDo7mrkTKhgpD2	11.425355176190266
195798508	CanxAhhjiePs6niCtdVzPqVIzXt1	7.9172957453789845
195798509	CanxAhhjiePs6niCtdVzPqVIzXt1	8.637352287250632
195798510	CanxAhhjiePs6niCtdVzPqVIzXt1	7.384921030756445
195798511	CanxAhhjiePs6niCtdVzPqVIzXt1	10.912923384492355
195798512	CanxAhhjiePs6niCtdVzPqVIzXt1	5.658028099384218
195798513	CanxAhhjiePs6niCtdVzPqVIzXt1	4.922476855183959
195798514	CanxAhhjiePs6niCtdVzPqVIzXt1	11.227812101331722
195798515	CanxAhhjiePs6niCtdVzPqVIzXt1	6.483443247182301
195798516	CanxAhhjiePs6niCtdVzPqVIzXt1	4.661711910017516
195798517	CanxAhhjiePs6niCtdVzPqVIzXt1	6.298329914078437
195798518	gUfM3yODstSdwltidtEzSlIo0q93	12.74230486578451
195798519	gUfM3yODstSdwltidtEzSlIo0q93	16.698367023845005
195798520	gUfM3yODstSdwltidtEzSlIo0q93	17.151282837029676
195798521	gUfM3yODstSdwltidtEzSlIo0q93	30.416688003183154
195798522	gUfM3yODstSdwltidtEzSlIo0q93	30.72656691604324
195798523	gUfM3yODstSdwltidtEzSlIo0q93	6.763994448322137
195798524	gUfM3yODstSdwltidtEzSlIo0q93	28.980931005818775
195798525	gUfM3yODstSdwltidtEzSlIo0q93	8.925247308524575
195798526	Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2	3.6006924533117197
195798527	Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2	8.180410194601851
195798528	Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2	7.622962291241592
195798529	Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2	4.047187788224516
195798530	Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2	5.836383356202354
195798531	Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2	3.1756478384426075
195798532	Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2	5.5489673590663955
195798533	Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2	5.377188327728177
195798534	Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2	8.327781007340661
195798535	Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2	6.45416863765341
195798536	Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2	8.746887324254644
195798537	1w0NU0CL8KMbltxDo7mrkTKhgpD2	5.597347852603865
195798538	1w0NU0CL8KMbltxDo7mrkTKhgpD2	5.701975557884735
195798539	1w0NU0CL8KMbltxDo7mrkTKhgpD2	7.23284712081197
195798540	1w0NU0CL8KMbltxDo7mrkTKhgpD2	8.735686417558117
195798541	1w0NU0CL8KMbltxDo7mrkTKhgpD2	10.851107934654923
195798542	1w0NU0CL8KMbltxDo7mrkTKhgpD2	11.169913023176314
